TIMESTAMP,ENCODER_POS_1,ENCODER_POS_2,ENCODER_POS_3,ENCODER_POS_4,ENCODER_POS_5,ENCODER_POS_6,ENCODER_POS_7,ENCODER_VEL_1,ENCODER_VEL_2,ENCODER_VEL_3,ENCODER_VEL_4,ENCODER_VEL_5,ENCODER_VEL_6,ENCODER_VEL_7,MOTOR_CURRENT_1,MOTOR_CURRENT_2,MOTOR_CURRENT_3,MOTOR_CURRENT_4,MOTOR_CURRENT_5,MOTOR_CURRENT_6,MOTOR_CURRENT_7,MOTOR_CURRENT_8,MOTOR_CURRENT_9,MOTOR_CURRENT_10,MOTOR_STATUS_1,MOTOR_STATUS_2,MOTOR_STATUS_3,MOTOR_STATUS_4,MOTOR_STATUS_5,MOTOR_STATUS_6,MOTOR_STATUS_7,MOTOR_STATUS_8,MOTOR_STATUS_9,MOTOR_STATUS_10
2.284004086,8379252,9130143,7485273,8388659,8388556,8388565,8388566,1.19209289551,0,0,0,0,0,0,32938,42275,32370,32963,32763,33168,32714,34048,34047,28768,32939,42277,32372,32964,32764,33168,32714,34048,34048,28768
2.285003248,8379252,9130143,7485273,8388659,8388556,8388565,8388566,1.19209289551,0,0,0,0,0,0,32938,42276,32372,32965,32763,33168,32715,34048,34048,28766,32939,42277,32373,32964,32764,33168,32714,34048,34048,28768
2.286003496,8379252,9130143,7485273,8388659,8388556,8388565,8388566,1.19209289551,0,0,0,0,0,0,32938,42277,32373,32963,32764,33167,32711,34046,34048,28768,32939,42277,32373,32964,32764,33167,32714,34048,34048,28768
2.287003162,8379252,9130143,7485273,8388659,8388556,8388565,8388566,1.19209289551,0,0,0,0,0,0,32939,42275,32371,32964,32762,33165,32714,34048,34047,28768,32939,42277,32373,32964,32764,33167,32713,34048,34048,28768
2.288014504,8379252,9130143,7485273,8388659,8388556,8388565,8388566,1.19209289551,0,0,0,0,0,0,32938,42277,32372,32963,32764,33166,32712,34049,34046,28769,32939,42277,32373,32964,32764,33167,32713,34048,34048,28768
2.28900358,8379252,9130143,7485273,8388659,8388556,8388565,8388566,1.19209289551,0,0,0,0,0,0,32939,42277,32372,32966,32764,33167,32714,34048,34047,28769,32939,42277,32373,32964,32764,33166,32713,34048,34048,28768
2.290003402,8379252,9130143,7485273,8388659,8388556,8388565,8388566,1.19209289551,0,0,0,0,0,0,32939,42277,32375,32960,32763,33165,32712,34048,34049,28767,32939,42277,32373,32964,32764,33166,32713,34048,34048,28768
2.29100332,8379252,9130143,7485273,8388659,8388556,8388565,8388566,1.19209289551,0,0,0,0,0,0,32937,42276,32372,32966,32764,33167,32713,34048,34046,28766,32939,42277,32373,32964,32764,33166,32713,34048,34048,28768
2.292004102,8379252,9130143,7485273,8388659,8388556,8388565,8388566,1.19209289551,0,0,0,0,0,0,32938,42276,32372,32964,32763,33165,32713,34046,34048,28767,32939,42277,32373,32964,32764,33166,32713,34048,34048,28768
2.293003762,8379252,9130143,7485273,8388659,8388556,8388565,8388566,1.19209289551,0,0,0,0,0,0,32939,42277,32373,32965,32764,33163,32713,34049,34049,28769,32939,42277,32373,32964,32764,33165,32713,34048,34048,28768
2.29400338,8379252,9130143,7485273,8388659,8388556,8388565,8388566,1.19209289551,0,0,0,0,0,0,32938,42276,32372,32963,32765,33165,32712,34048,34048,28768,32939,42277,32373,32964,32764,33165,32713,34048,34048,28768
2.295003964,8379252,9130143,7485273,8388659,8388556,8388565,8388566,1.19209289551,0,0,0,0,0,0,32939,42276,32374,32964,32762,33164,32713,34048,34048,28768,32939,42277,32373,32964,32764,33165,32713,34048,34048,28768
2.296003432,8379252,9130143,7485273,8388659,8388556,8388565,8388566,1.19209289551,0,0,0,0,0,0,32938,42277,32370,32962,32764,33166,32712,34048,34048,28767,32939,42277,32373,32964,32764,33165,32713,34048,34048,28768
2.297003644,8379252,9130143,7485273,8388659,8388556,8388565,8388566,1.19209289551,0,0,0,0,0,0,32940,42276,32374,32965,32762,33163,32711,34044,34048,28767,32939,42277,32373,32964,32764,33164,32713,34048,34048,28768
2.298003346,8379252,9130143,7485273,8388659,8388556,8388565,8388566,1.19209289551,0,0,0,0,0,0,32938,42278,32372,32962,32765,33165,32713,34048,34048,28768,32939,42277,32373,32964,32764,33164,32712,34048,34048,28768
2.299003594,8379252,9130143,7485273,8388659,8388556,8388565,8388566,1.19209289551,0,0,0,0,0,0,32938,42275,32372,32964,32765,33163,32712,34048,34047,28767,32939,42277,32373,32964,32764,33164,32712,34048,34048,28768
2.300003536,8379252,9130143,7485273,8388659,8388556,8388565,8388566,1.19209289551,0,0,0,0,0,0,32939,42278,32372,32963,32762,33163,32712,34049,34047,28767,32939,42277,32373,32964,32764,33163,32712,34048,34048,28768
2.30101465,8379252,9130143,7485273,8388659,8388556,8388565,8388566,1.19209289551,0,0,0,0,0,0,32939,42277,32372,32963,32764,33161,32711,34048,34046,28767,32939,42277,32373,32964,32764,33163,32712,34048,34048,28768
2.30200429,8379252,9130143,7485273,8388659,8388556,8388565,8388566,1.19209289551,0,0,0,0,0,0,32938,42275,32373,32964,32764,33163,32710,34047,34048,28767,32939,42277,32373,32964,32764,33163,32712,34048,34048,28768
2.3030038,8379252,9130143,7485273,8388659,8388556,8388565,8388566,1.19209289551,0,0,0,0,0,0,32939,42277,32372,32963,32763,33163,32713,34049,34049,28767,32939,42277,32373,32964,32764,33163,32712,34048,34048,28768
2.304004108,8379252,9130143,7485273,8388659,8388556,8388565,8388566,1.19209289551,0,0,0,0,0,0,32938,42277,32372,32964,32764,33161,32712,34048,34048,28767,32939,42277,32373,32964,32764,33162,32712,34048,34048,28768
2.305003312,8379252,9130143,7485273,8388659,8388556,8388565,8388566,1.19209289551,0,0,0,0,0,0,32938,42277,32373,32965,32760,33161,32711,34047,34049,28767,32939,42277,32373,32964,32764,33162,32712,34048,34048,28768
2.30600428,8379252,9130143,7485273,8388659,8388556,8388565,8388566,1.19209289551,0,0,0,0,0,0,32939,42276,32372,32962,32765,33162,32710,34047,34048,28769,32939,42277,32373,32964,32764,33162,32712,34048,34048,28768
2.307003928,8379252,9130143,7485273,8388659,8388556,8388565,8388566,1.19209289551,0,0,0,0,0,0,32939,42276,32373,32963,32763,33162,32712,34048,34047,28766,32939,42277,32373,32964,32764,33161,32712,34048,34048,28768
2.308003324,8379252,9130143,7485273,8388659,8388556,8388565,8388566,1.19209289551,0,0,0,0,0,0,32938,42277,32371,32964,32764,33160,32713,34047,34047,28768,32939,42277,32373,32964,32764,33161,32711,34048,34048,28768
2.30900347,8379252,9130143,7485273,8388659,8388556,8388565,8388566,1.19209289551,0,0,0,0,0,0,32939,42277,32372,32961,32763,33161,32711,34047,34046,28767,32939,42277,32373,32964,32764,33161,32711,34048,34048,28768
2.310004024,8379252,9130143,7485273,8388659,8388556,8388565,8388566,1.19209289551,0,0,0,0,0,0,32939,42277,32372,32966,32763,33160,32709,34049,34046,28766,32939,42277,32373,32964,32764,33160,32711,34048,34048,28768
2.311003846,8379252,9130143,7485273,8388659,8388556,8388565,8388566,1.19209289551,0,0,0,0,0,0,32939,42277,32373,32961,32764,33159,32712,34050,34048,28769,32939,42277,32373,32964,32764,33160,32711,34048,34048,28768
2.31200317,8379252,9130143,7485273,8388659,8388556,8388565,8388566,1.19209289551,0,0,0,0,0,0,32938,42276,32372,32965,32764,33161,32709,34048,34050,28769,32939,42277,32373,32964,32764,33160,32711,34048,34048,28768
2.313003898,8379252,9130143,7485273,8388659,8388556,8388565,8388566,1.19209289551,0,0,0,0,0,0,32938,42277,32372,32963,32764,33159,32710,34047,34048,28767,32939,42277,32373,32964,32764,33160,32711,34048,34048,28768
2.31401431,8379252,9130143,7485273,8388659,8388556,8388565,8388566,1.19209289551,0,0,0,0,0,0,32940,42277,32373,32963,32764,33159,32711,34048,34047,28768,32939,42277,32373,32964,32764,33159,32711,34048,34048,28768
2.315003867,8379252,9130143,7485273,8388659,8388556,8388565,8388566,1.19209289551,0,0,0,0,0,0,32938,42276,32371,32965,32762,33159,32711,34047,34046,28769,32939,42277,32373,32964,32764,33159,32711,34048,34048,28768
2.316004037,8379252,9130143,7485273,8388659,8388556,8388565,8388566,1.19209289551,0,0,0,0,0,0,32939,42277,32372,32964,32764,33159,32710,34045,34048,28768,32939,42277,32373,32964,32764,33159,32711,34048,34048,28768
2.317004231,8379252,9130143,7485273,8388659,8388556,8388565,8388566,1.19209289551,0,0,0,0,0,0,32939,42276,32372,32963,32761,33158,32711,34047,34049,28769,32939,42277,32373,32964,32764,33159,32711,34048,34048,28768
2.318003837,8379252,9130143,7485273,8388659,8388556,8388565,8388566,1.19209289551,0,0,0,0,0,0,32938,42276,32372,32963,32766,33159,32712,34046,34048,28766,32939,42277,32373,32964,32764,33158,32711,34048,34048,28768
2.319003383,8379252,9130143,7485273,8388659,8388556,8388565,8388566,1.19209289551,0,0,0,0,0,0,32939,42277,32371,32964,32761,33156,32710,34045,34047,28767,32939,42277,32373,32964,32764,33158,32710,34048,34048,28768
2.320004213,8379252,9130143,7485273,8388659,8388556,8388565,8388566,1.19209289551,0,0,0,0,0,0,32939,42277,32374,32962,32764,33158,32710,34048,34047,28766,32939,42277,32373,32964,32764,33158,32710,34048,34048,28768
2.321003585,8379252,9130143,7485273,8388659,8388556,8388565,8388566,1.19209289551,0,0,0,0,0,0,32937,42276,32372,32963,32764,33158,32710,34047,34048,28767,32939,42277,32373,32964,32764,33157,32710,34048,34048,28768
2.322003473,8379252,9130143,7485273,8388659,8388556,8388565,8388566,1.19209289551,0,0,0,0,0,0,32939,42277,32373,32962,32763,33159,32709,34048,34047,28767,32939,42277,32373,32964,32764,33157,32710,34048,34048,28768
2.323003991,8379252,9130143,7485273,8388659,8388556,8388565,8388566,1.19209289551,0,0,0,0,0,0,32939,42276,32373,32966,32764,33156,32710,34048,34048,28768,32939,42277,32373,32964,32764,33157,32710,34048,34048,28768
2.324003681,8379252,9130143,7485273,8388659,8388556,8388565,8388566,1.19209289551,0,0,0,0,0,0,32938,42277,32372,32963,32762,33155,32709,34049,34047,28769,32939,42277,32373,32964,32764,33157,32710,34048,34048,28768
2.325003575,8379252,9130143,7485273,8388659,8388556,8388565,8388566,1.19209289551,0,0,0,0,0,0,32939,42277,32373,32966,32762,33156,32709,34048,34047,28766,32939,42277,32373,32964,32764,33156,32710,34048,34048,28768
2.326003721,8379252,9130143,7485273,8388659,8388556,8388565,8388566,1.19209289551,0,0,0,0,0,0,32938,42276,32372,32964,32764,33156,32709,34049,34047,28768,32939,42277,32373,32964,32764,33156,32710,34048,34048,28768
2.327013485,8379252,9130143,7485273,8388659,8388556,8388565,8388566,1.19209289551,0,0,0,0,0,0,32938,42276,32373,32962,32764,33154,32710,34046,34049,28768,32939,42277,32373,32964,32764,33156,32710,34048,34048,28768
2.328003389,8379252,9130143,7485273,8388659,8388556,8388565,8388566,1.19209289551,0,0,0,0,0,0,32939,42276,32372,32963,32764,33156,32709,34048,34045,28768,32939,42277,32373,32964,32764,33155,32710,34048,34048,28768
2.329003499,8379252,9130143,7485273,8388659,8388556,8388565,8388566,1.19209289551,0,0,0,0,0,0,32938,42277,32373,32963,32761,33155,32709,34048,34047,28767,32939,42277,32373,32964,32764,33155,32710,34048,34048,28768
2.330003657,8379252,9130143,7485273,8388659,8388556,8388565,8388566,1.19209289551,0,0,0,0,0,0,32940,42277,32373,32964,32764,33155,32710,34046,34049,28767,32939,42277,32373,32964,32764,33155,32709,34048,34048,28768
2.331003911,8379252,9130143,7485273,8388659,8388556,8388565,8388566,1.19209289551,0,0,0,0,0,0,32938,42276,32371,32963,32763,33154,32707,34046,34048,28767,32939,42277,32373,32964,32764,33155,32709,34048,34048,28768
2.332003703,8379252,9130143,7485273,8388659,8388556,8388565,8388566,1.19209289551,0,0,0,0,0,0,32939,42277,32374,32963,32765,33156,32710,34047,34048,28768,32939,42277,32373,32964,32764,33154,32709,34048,34048,28768
2.333004233,8379252,9130143,7485273,8388659,8388556,8388565,8388566,1.19209289551,0,0,0,0,0,0,32938,42276,32373,32964,32762,33155,32708,34047,34047,28766,32939,42277,32373,32964,32764,33154,32709,34048,34048,28768
2.334004115,8379252,9130143,7485273,8388659,8388556,8388565,8388566,1.19209289551,0,0,0,0,0,0,32939,42277,32372,32962,32765,33153,32708,34046,34045,28768,32939,42277,32373,32964,32764,33154,32709,34048,34048,28768
2.335003487,8379252,9130143,7485273,8388659,8388556,8388565,8388566,1.19209289551,0,0,0,0,0,0,32939,42277,32371,32963,32762,33154,32709,34049,34047,28766,32939,42277,32373,32964,32764,33153,32709,34048,34048,28768
2.336003795,8379252,9130143,7485273,8388659,8388556,8388565,8388566,1.19209289551,0,0,0,0,0,0,32939,42277,32373,32964,32765,33153,32708,34045,34050,28768,32939,42277,32373,32964,32764,33153,32709,34048,34048,28768
2.337003743,8379252,9130143,7485273,8388659,8388556,8388565,8388566,1.19209289551,0,0,0,0,0,0,32938,42276,32373,32964,32763,33152,32707,34050,34049,28769,32939,42277,32373,32964,32764,33153,32709,34048,34048,28768
2.338003487,8379252,9130143,7485273,8388659,8388556,8388565,8388566,1.19209289551,0,0,0,0,0,0,32938,42276,32372,32964,32763,33154,32710,34047,34047,28770,32939,42277,32373,32964,32764,33153,32709,34048,34048,28768
2.339004119,8379252,9130143,7485273,8388659,8388556,8388565,8388566,1.19209289551,0,0,0,0,0,0,32938,42277,32374,32963,32765,33151,32709,34050,34046,28766,32939,42277,32373,32964,32764,33152,32709,34048,34048,28768
2.340014231,8379252,9130143,7485273,8388659,8388556,8388565,8388566,1.19209289551,0,0,0,0,0,0,32939,42277,32372,32963,32762,33151,32709,34048,34046,28768,32939,42277,32373,32964,32764,33152,32708,34048,34048,28768
2.341003169,8379252,9130143,7485273,8388659,8388556,8388565,8388566,1.19209289551,0,0,0,0,0,0,32938,42276,32372,32963,32764,33151,32708,34047,34047,28766,32939,42277,32373,32964,32764,33152,32708,34048,34048,28768
2.342003429,8379252,9130143,7485273,8388659,8388556,8388565,8388566,1.19209289551,0,0,0,0,0,0,32939,42276,32374,32964,32763,33151,32708,34048,34049,28768,32939,42277,32373,32964,32764,33152,32708,34048,34048,28768
2.343003851,8379252,9130143,7485273,8388659,8388556,8388565,8388566,1.19209289551,0,0,0,0,0,0,32939,42277,32374,32961,32763,33151,32708,34047,34046,28767,32939,42277,32373,32964,32764,33151,32708,34048,34048,28768
2.344004183,8379252,9130143,7485273,8388659,8388556,8388565,8388566,1.19209289551,0,0,0,0,0,0,32938,42276,32371,32966,32764,33150,32706,34049,34048,28768,32939,42277,32373,32964,32764,33151,32708,34048,34048,28768
2.345003939,8379252,9130143,7485273,8388659,8388556,8388565,8388566,1.19209289551,0,0,0,0,0,0,32939,42277,32372,32962,32762,33151,32709,34046,34048,28768,32939,42277,32373,32964,32764,33151,32708,34048,34048,28768
2.346003257,8379252,9130143,7485273,8388659,8388556,8388565,8388566,1.19209289551,0,0,0,0,0,0,32939,42277,32371,32965,32764,33151,32708,34047,34047,28767,32939,42277,32373,32964,32764,33150,32708,34048,34048,28768
2.347003271,8379252,9130143,7485273,8388659,8388556,8388565,8388566,1.19209289551,0,0,0,0,0,0,32938,42276,32373,32963,32763,33149,32707,34046,34048,28767,32939,42277,32373,32964,32764,33150,32708,34048,34048,28768
2.348004011,8379252,9130143,7485273,8388659,8388556,8388565,8388566,1.19209289551,0,0,0,0,0,0,32939,42276,32372,32964,32764,33151,32708,34045,34048,28768,32939,42277,32373,32964,32764,33150,32708,34048,34048,28768
2.349003167,8379252,9130143,7485273,8388659,8388556,8388565,8388566,1.19209289551,0,0,0,0,0,0,32938,42277,32373,32964,32766,33149,32707,34049,34047,28767,32939,42277,32373,32964,32764,33149,32708,34048,34048,28768
2.350003721,8379252,9130143,7485273,8388659,8388556,8388565,8388566,1.19209289551,0,0,0,0,0,0,32939,42275,32372,32962,32761,33147,32708,34048,34048,28769,32939,42277,32373,32964,32764,33149,32708,34048,34048,28768
2.351003171,8379252,9130143,7485273,8388659,8388556,8388565,8388566,1.19209289551,0,0,0,0,0,0,32938,42277,32372,32964,32764,33151,32709,34049,34048,28767,32939,42277,32373,32964,32764,33149,32707,34048,34048,28768
2.352003587,8379252,9130143,7485273,8388659,8388556,8388565,8388566,1.19209289551,0,0,0,0,0,0,32938,42276,32373,32965,32764,33149,32704,34048,34048,28768,32939,42277,32373,32964,32764,33149,32707,34048,34048,28768
2.353013549,8379252,9130143,7485273,8388659,8388556,8388565,8388566,1.19209289551,0,0,0,0,0,0,32938,42276,32372,32964,32762,33146,32706,34048,34047,28769,32939,42277,32373,32964,32764,33148,32707,34048,34048,28768
2.354003219,8379252,9130143,7485273,8388659,8388556,8388565,8388566,1.19209289551,0,0,0,0,0,0,32940,42278,32372,32963,32764,33149,32707,34046,34048,28766,32939,42277,32373,32964,32764,33148,32707,34048,34048,28768
2.355003449,8379252,9130143,7485273,8388659,8388556,8388565,8388566,1.19209289551,0,0,0,0,0,0,32939,42276,32372,32963,32765,33147,32706,34049,34048,28769,32939,42277,32373,32964,32764,33148,32707,34048,34048,28768
2.356004237,8379252,9130143,7485273,8388659,8388556,8388565,8388566,1.19209289551,0,0,0,0,0,0,32938,42277,32373,32963,32761,33147,32707,34048,34047,28766,32939,42277,32373,32964,32764,33148,32707,34048,34048,28768
2.357003801,8379252,9130143,7485273,8388659,8388556,8388565,8388566,1.19209289551,0,0,0,0,0,0,32938,42276,32373,32964,32764,33148,32708,34047,34048,28766,32939,42277,32373,32964,32764,33147,32707,34048,34048,28768
2.358003917,8379252,9130143,7485273,8388659,8388556,8388565,8388566,1.19209289551,0,0,0,0,0,0,32938,42276,32373,32963,32761,33146,32704,34047,34046,28767,32939,42277,32373,32964,32764,33147,32707,34048,34048,28768
2.359003733,8379252,9130143,7485273,8388659,8388556,8388565,8388566,1.19209289551,0,0,0,0,0,0,32939,42277,32371,32964,32765,33145,32707,34048,34049,28767,32939,42277,32373,32964,32764,33147,32707,34048,34048,28768
2.360003543,8379252,9130143,7485273,8388659,8388556,8388565,8388566,1.19209289551,0,0,0,0,0,0,32938,42276,32375,32963,32764,33149,32706,34047,34046,28768,32939,42277,32373,32964,32764,33146,32707,34048,34048,28768
2.361003413,8379252,9130143,7485273,8388659,8388556,8388565,8388566,1.19209289551,0,0,0,0,0,0,32940,42277,32371,32965,32763,33146,32707,34046,34046,28767,32939,42277,32373,32964,32764,33146,32706,34048,34048,28768
2.362003973,8379252,9130143,7485273,8388659,8388556,8388565,8388566,1.19209289551,0,0,0,0,0,0,32938,42276,32373,32964,32763,33144,32707,34047,34047,28767,32939,42277,32373,32964,32764,33146,32706,34048,34048,28768
2.363003681,8379252,9130143,7485273,8388659,8388556,8388565,8388566,1.19209289551,0,0,0,0,0,0,32938,42277,32372,32963,32764,33145,32705,34045,34049,28769,32939,42277,32373,32964,32764,33146,32706,34048,34048,28768
2.364004079,8379252,9130143,7485273,8388659,8388556,8388565,8388566,1.19209289551,0,0,0,0,0,0,32938,42276,32372,32963,32765,33145,32705,34047,34049,28766,32939,42277,32373,32964,32764,33145,32706,34048,34048,28768
2.365003979,8379252,9130143,7485273,8388659,8388556,8388565,8388566,1.19209289551,0,0,0,0,0,0,32939,42276,32373,32966,32764,33143,32705,34048,34047,28767,32939,42277,32373,32964,32764,33145,32706,34048,34048,28768
2.366015159,8379252,9130143,7485273,8388659,8388556,8388565,8388566,1.19209289551,0,0,0,0,0,0,32938,42277,32373,32962,32762,33144,32707,34049,34047,28771,32939,42277,32373,32964,32764,33145,32706,34048,34048,28768
2.367004259,8379252,9130143,7485273,8388659,8388556,8388565,8388566,1.19209289551,0,0,0,0,0,0,32940,42276,32372,32965,32763,33145,32704,34050,34046,28765,32939,42277,32373,32964,32764,33144,32706,34048,34048,28768
2.368003331,8379252,9130143,7485273,8388659,8388556,8388565,8388566,1.19209289551,0,0,0,0,0,0,32938,42276,32371,32961,32764,33143,32707,34047,34048,28767,32939,42277,32373,32964,32764,33144,32706,34048,34048,28768
2.369003855,8379252,9130143,7485273,8388659,8388556,8388565,8388566,1.19209289551,0,0,0,0,0,0,32938,42276,32374,32965,32763,33146,32706,34048,34048,28768,32939,42277,32373,32964,32764,33144,32706,34048,34048,28768
2.370003329,8379252,9130143,7485273,8388659,8388556,8388565,8388566,1.19209289551,0,0,0,0,0,0,32938,42277,32372,32963,32763,33143,32706,34047,34048,28769,32939,42277,32373,32964,32764,33143,32706,34048,34048,28768
2.371004285,8379252,9130143,7485273,8388659,8388556,8388565,8388566,1.19209289551,0,0,0,0,0,0,32939,42277,32372,32966,32764,33145,32704,34048,34049,28768,32939,42277,32373,32964,32764,33143,32706,34048,34048,28768
2.372004011,8379252,9130143,7485273,8388659,8388556,8388565,8388566,1.19209289551,0,0,0,0,0,0,32939,42277,32372,32961,32764,33144,32706,34047,34046,28768,32939,42277,32373,32964,32764,33143,32705,34048,34048,28768
2.373003581,8379252,9130143,7485273,8388659,8388556,8388565,8388566,1.19209289551,0,0,0,0,0,0,32939,42277,32373,32963,32763,33142,32705,34049,34048,28766,32939,42277,32373,32964,32764,33143,32705,34048,34048,28768
2.374003301,8379252,9130143,7485273,8388659,8388556,8388565,8388566,1.19209289551,0,0,0,0,0,0,32938,42276,32372,32963,32765,33142,32705,34051,34046,28769,32939,42277,32373,32964,32764,33142,32705,34048,34048,28768
2.375003867,8379252,9130143,7485273,8388659,8388556,8388565,8388566,1.19209289551,0,0,0,0,0,0,32939,42276,32373,32963,32761,33142,32704,34045,34049,28768,32939,42277,32373,32964,32764,33142,32705,34048,34048,28768
2.376003485,8379252,9130143,7485273,8388659,8388556,8388565,8388566,1.19209289551,0,0,0,0,0,0,32939,42276,32372,32965,32762,33141,32703,34045,34045,28767,32939,42277,32373,32964,32764,33142,32705,34048,34048,28768
2.377003685,8379252,9130143,7485273,8388659,8388556,8388565,8388566,1.19209289551,0,0,0,0,0,0,32939,42277,32370,32961,32765,33143,32705,34048,34046,28768,32939,42277,32373,32964,32764,33142,32705,34048,34048,28768
2.378003393,8379252,9130143,7485273,8388659,8388556,8388565,8388566,1.19209289551,0,0,0,0,0,0,32939,42276,32375,32967,32763,33141,32706,34048,34051,28767,32939,42277,32373,32964,32764,33141,32705,34048,34048,28768
2.379014471,8379252,9130143,7485273,8388659,8388556,8388565,8388566,1.19209289551,0,0,0,0,0,0,32938,42278,32371,32962,32765,33140,32704,34047,34048,28766,32939,42277,32373,32964,32764,33141,32705,34048,34048,28768
2.380003847,8379252,9130143,7485273,8388659,8388556,8388565,8388566,1.19209289551,0,0,0,0,0,0,32939,42276,32373,32965,32762,33142,32705,34049,34047,28767,32939,42277,32373,32964,32764,33141,32705,34048,34048,28768
2.381003267,8379252,9130143,7485273,8388659,8388556,8388565,8388566,1.19209289551,0,0,0,0,0,0,32939,42276,32373,32961,32765,33141,32704,34045,34050,28766,32939,42277,32373,32964,32764,33140,32705,34048,34048,28768
2.382003479,8379252,9130143,7485273,8388659,8388556,8388565,8388566,1.19209289551,0,0,0,0,0,0,32939,42277,32374,32964,32762,33138,32704,34047,34047,28768,32939,42277,32373,32964,32764,33140,32704,34048,34048,28768
2.383003535,8379252,9130143,7485273,8388659,8388556,8388565,8388566,1.19209289551,0,0,0,0,0,0,32937,42276,32372,32963,32766,33141,32703,34049,34046,28766,32939,42277,32373,32964,32764,33140,32704,34048,34048,28768
2.384003573,8379252,9130143,7485273,8388659,8388556,8388565,8388566,1.19209289551,0,0,0,0,0,0,32939,42277,32372,32962,32763,33140,32703,34048,34047,28767,32939,42277,32373,32964,32764,33140,32704,34048,34048,28768
2.385003743,8379252,9130143,7485273,8388659,8388556,8388565,8388566,1.19209289551,0,0,0,0,0,0,32939,42277,32374,32966,32762,33139,32703,34044,34048,28768,32939,42277,32373,32964,32764,33139,32704,34048,34048,28768
2.386003961,8379252,9130143,7485273,8388659,8388556,8388565,8388566,1.19209289551,0,0,0,0,0,0,32938,42276,32373,32964,32762,33139,32704,34048,34047,28769,32939,42277,32373,32964,32764,33139,32704,34048,34048,28768
2.387003627,8379252,9130143,7485273,8388659,8388556,8388565,8388566,1.19209289551,0,0,0,0,0,0,32938,42277,32371,32962,32765,33138,32704,34048,34046,28769,32939,42277,32373,32964,32764,33139,32704,34048,34048,28768
2.388003479,8379252,9130143,7485273,8388659,8388556,8388565,8388566,1.19209289551,0,0,0,0,0,0,32939,42276,32372,32964,32763,33139,32703,34048,34049,28768,32939,42277,32373,32964,32764,33138,32704,34048,34048,28768
2.389003433,8379252,9130143,7485273,8388659,8388556,8388565,8388566,1.19209289551,0,0,0,0,0,0,32938,42277,32372,32963,32764,33136,32702,34049,34048,28767,32939,42277,32373,32964,32764,33138,32704,34048,34048,28768
2.390003819,8379252,9130143,7485273,8388659,8388556,8388565,8388566,1.19209289551,0,0,0,0,0,0,32939,42276,32373,32963,32763,33139,32703,34047,34047,28768,32939,42277,32373,32964,32764,33138,32704,34048,34048,28768
2.391003461,8379252,9130143,7485273,8388659,8388556,8388565,8388566,1.19209289551,0,0,0,0,0,0,32939,42277,32372,32965,32763,33135,32704,34049,34047,28767,32939,42277,32373,32964,32764,33138,32704,34048,34048,28768
2.392013783,8379252,9130143,7485273,8388659,8388556,8388565,8388566,1.19209289551,0,0,0,0,0,0,32938,42276,32373,32964,32764,33139,32704,34047,34047,28770,32939,42277,32373,32964,32764,33137,32704,34048,34048,28768
2.393003591,8379252,9130143,7485273,8388659,8388556,8388565,8388566,1.19209289551,0,0,0,0,0,0,32938,42277,32374,32962,32764,33137,32705,34048,34046,28767,32939,42277,32373,32964,32764,33137,32703,34048,34048,28768
2.394003377,8379252,9130143,7485273,8388659,8388556,8388565,8388566,1.19209289551,0,0,0,0,0,0,32939,42276,32371,32965,32765,33136,32702,34044,34050,28768,32939,42277,32373,32964,32764,33137,32703,34048,34048,28768
2.395003385,8379252,9130143,7485273,8388659,8388556,8388565,8388566,1.19209289551,0,0,0,0,0,0,32938,42277,32373,32962,32763,33137,32701,34049,34046,28768,32939,42277,32373,32964,32764,33137,32703,34048,34048,28768
2.396004029,8379252,9130143,7485273,8388659,8388556,8388565,8388566,1.19209289551,0,0,0,0,0,0,32939,42277,32372,32962,32763,33136,32703,34049,34046,28768,32939,42277,32373,32964,32764,33136,32703,34048,34048,28768
2.397003605,8379252,9130143,7485273,8388659,8388556,8388565,8388566,1.19209289551,0,0,0,0,0,0,32939,42277,32373,32962,32764,33134,32700,34045,34049,28767,32939,42277,32373,32964,32764,33136,32703,34048,34048,28768
2.398003817,8379252,9130143,7485273,8388659,8388556,8388565,8388566,1.19209289551,0,0,0,0,0,0,32938,42276,32373,32966,32764,33137,32703,34047,34048,28766,32939,42277,32373,32964,32764,33136,32703,34048,34048,28768
2.399003165,8379252,9130143,7485273,8388659,8388556,8388565,8388566,1.19209289551,0,0,0,0,0,0,32938,42276,32373,32963,32761,33136,32704,34047,34048,28768,32939,42277,32373,32964,32764,33135,32703,34048,34048,28768
2.400003803,8379252,9130143,7485273,8388659,8388556,8388565,8388566,1.19209289551,0,0,0,0,0,0,32939,42277,32373,32964,32764,33134,32702,34049,34049,28767,32939,42277,32373,32964,32764,33135,32703,34048,34048,28768
2.401003865,8379252,9130143,7485273,8388659,8388556,8388565,8388566,1.19209289551,0,0,0,0,0,0,32939,42276,32373,32962,32765,33134,32703,34045,34045,28768,32939,42277,32373,32964,32764,33135,32703,34048,34048,28768
2.402003543,8379252,9130143,7485273,8388659,8388556,8388565,8388566,1.19209289551,0,0,0,0,0,0,32938,42277,32371,32963,32763,33135,32702,34048,34047,28768,32939,42277,32373,32964,32764,33135,32703,34048,34048,28768
2.403003167,8379252,9130143,7485273,8388659,8388556,8388565,8388566,1.19209289551,0,0,0,0,0,0,32939,42276,32373,32963,32764,33135,32701,34047,34047,28767,32939,42277,32373,32964,32764,33134,32703,34048,34048,28768
